id,x,y,vx,vy,energy,alive
963,64.91699,24.23975,0.06911114,-0.13245326,1,1
964,111.25105,103.51548,0.14102124,0.23740673,1,1
965,101.440025,79.33063,0.2977682,-0.092701554,1,1
966,76.260185,84.04496,-0.38221735,-0.022212492,1,1
967,73.69391,83.285255,-0.22109959,-0.007903985,1,1
968,19.311054,106.351006,-0.4271632,0.04751337,1,1
969,56.524788,111.810936,0.058433685,-0.27629846,1,1
970,14.225187,66.727486,0.33332664,-0.10618051,1,1
971,115.526764,42.443935,-0.23774889,-0.0411387,1,1
972,22.237942,91.39364,-0.20262684,0.07744688,1,1
973,24.540693,24.488564,-0.0975127,0.10981564,1,1
974,11.61199,65.186584,0.07272639,-0.4946474,1,1
975,39.650986,59.338326,0.14434932,0.077107534,1,1
976,65.63042,40.817165,-0.34737846,0.04754698,1,1
977,104.99414,101.58536,0.16065563,0.24257557,1,1
978,93.66578,24.0027,0.07208294,0.10645277,1,1
979,39.041718,69.941696,0.30092523,-0.28151247,1,1
980,55.847942,84.17599,0.0829708,0.124420345,1,1
981,81.42307,74.46165,-0.023790646,0.14190608,1,1
982,59.241444,89.46589,-0.15516749,-0.042730276,1,1
983,57.88155,62.257694,-0.004993636,-0.4516518,1,1
984,10.455452,59.462925,0.43189234,-0.016195811,1,1
985,51.195602,50.357605,-0.20411873,-0.12221423,1,1
986,63.91836,78.44169,-0.24382074,0.040730055,1,1
987,79.84436,66.17299,-0.36737135,-0.12852667,1,1
988,26.316036,104.84247,0.119508415,-0.0827513,1,1
989,96.93546,97.11694,0.41063595,0.032452498,1,1
990,72.83801,74.96902,-0.042121816,-0.31419656,1,1
991,37.439423,81.407196,-0.32226977,-0.088786095,1,1
992,101.73978,65.84622,-0.12882414,0.086050026,1,1
993,12.278561,64.587776,0.2067875,-0.010735239,1,1
994,53.950226,43.438034,0.23874165,-0.037618775,1,1
995,106.35438,71.86737,-0.11267938,-0.060400262,1,1
996,30.579243,76.13792,0.28659096,0.0684565,1,1
997,40.417408,23.193584,0.39688087,0.05958616,1,1
998,102.4314,82.73301,0.076318346,0.4354275,1,1
999,55.319107,56.87805,-0.21038537,-0.1627399,1,1
1000,116.881096,61.172775,-0.23158267,-0.33186924,1,1
1001,36.616493,22.96466,0.25889772,-0.0708435,1,1
1002,96.430595,111.39242,0.23389296,-0.4018391,1,1
1003,83.037445,12.017038,-0.30205423,-0.06396478,1,1
1004,65.15317,59.924557,-0.072528645,-0.14516188,1,1
1005,29.029797,113.88711,0.3003091,0.22156931,1,1
1006,14.689111,103.02197,-0.28223914,-0.30240902,1,1
1007,42.928665,71.52811,0.29786187,-0.23620845,1,1
1008,18.874773,104.70956,-0.088108815,-0.3249701,1,1
1009,67.92139,59.671482,-0.33978704,0.012085422,1,1
1010,117.008736,70.299805,-0.35605878,0.22579014,1,1
1011,105.17263,26.09942,0.045570917,0.32310104,1,1
1012,25.830238,41.73604,0.060723085,0.09938479,1,1
1013,51.404713,63.73383,-0.24550197,-0.13258542,1,1
1014,45.181168,50.88485,-0.17836538,0.17889944,1,1
1015,109.62737,30.108303,0.02988958,-0.14311391,1,1
1016,13.759152,46.632187,-0.15183803,0.017242845,1,1
1017,36.44033,25.704582,0.28555024,-0.06809861,1,1
1018,88.196556,82.012215,-0.0757245,-0.20561363,1,1
1019,42.712936,103.83813,-0.22638376,-0.18784925,1,1
1020,48.110718,39.3818,0.26932007,-0.08795285,1,1
1021,26.269468,21.261906,-0.14532733,-0.32745805,1,1
1022,50.93561,10.372732,-0.024601685,-0.101924434,1,1
1023,67.41468,50.64126,-0.39337036,-0.26557466,1,1
1024,29.48006,54.80466,0.39476055,-0.16097336,1,1
1025,65.24531,44.230595,0.12547216,-0.076941386,1,1
1026,13.601271,26.37101,0.0053331396,-0.40824085,1,1
1027,37.886017,34.165657,0.078190595,0.36843213,1,1
1028,77.98393,41.813606,0.19283624,0.03240143,1,1
1029,65.59,91.70315,-0.13146605,0.13319367,1,1
1030,14.768753,18.27613,0.12142845,0.16520737,1,1
1031,21.920286,103.44217,-0.25279638,0.2471492,1,1
1032,113.22842,13.252099,0.20662966,-0.28942022,1,1
1033,82.05804,110.28044,0.34372872,0.28471166,1,1
1034,22.916794,81.41316,0.028625624,0.18908606,1,1
1035,27.811563,47.47895,-0.14407901,0.3370167,1,1
1036,18.747238,14.350445,-0.36011237,-0.12217806,1,1
1037,30.291765,33.81338,-0.3878193,0.097155325,1,1
1038,85.83323,60.067608,-0.3635374,-0.06273312,1,1
1039,10.637924,54.264523,0.14982837,0.019404136,1,1
1040,71.58662,84.39614,0.03911152,0.23906632,1,1
1041,63.349434,110.46202,-0.34424514,-0.043621324,1,1
1042,89.882835,36.635994,-0.1958133,0.07181602,1,1
1043,46.192352,74.04427,-0.13727716,0.24442013,1,1
1044,84.967575,86.10038,0.031878505,-0.15599112,1,1
1045,69.75244,13.281183,-0.15176171,0.16314179,1,1
1046,25.502464,91.878845,0.47285387,0.07806509,1,1
1047,24.63438,17.356266,-0.1247391,-0.21087034,1,1
1048,17.156296,92.140495,-0.44408634,0.19535537,1,1
1049,66.77971,33.082077,-0.030437406,0.14618893,1,1
1050,86.651215,110.72962,-0.1244824,0.38500768,1,1
1051,117.1222,52.426556,0.068594866,0.12479677,1,1
1052,45.858063,17.98465,0.044325564,-0.18464625,1,1
1053,54.61654,71.38853,0.047453754,0.26905283,1,1
1054,65.88173,58.472843,0.04509235,0.30361363,1,1
1055,117.24617,64.99705,-0.21969911,-0.42038426,1,1
1056,13.851463,91.103165,0.116828956,0.07084318,1,1
1057,91.41554,29.58692,-0.17864588,-0.37710273,1,1
1058,26.802837,91.78279,0.26608253,0.03317573,1,1
1059,62.595276,60.395035,0.34939936,-0.27902073,1,1
1060,95.0857,116.4449,0.21624583,0.09400928,1,1
1061,92.76771,29.787905,-0.4302135,0.045131207,1,1
1062,15.616932,33.470955,-0.15648666,0.27351138,1,1
1063,81.501465,66.82376,0.4369164,0.107785426,1,1
1064,11.068309,77.57202,0.2371455,-0.38453948,1,1
1065,45.868492,53.901997,-0.44440055,0.007434765,1,1
1066,107.30383,71.25191,-0.04012607,-0.26754352,1,1
1067,114.93453,52.030663,-0.30582947,0.3216566,1,1
1068,104.94201,28.85402,-0.364501,-0.09311074,1,1
1069,76.841415,101.2674,-0.28086716,-0.03575003,1,1
1070,116.86129,59.51001,-0.11904539,-0.43177983,1,1
1071,56.662853,53.97756,-0.056617964,-0.4345719,1,1
1072,101.32332,25.189392,0.26347977,0.028074173,1,1
1073,27.68946,42.01386,-0.25518078,0.27214974,1,1
1074,55.6562,30.619398,-0.044795554,0.16309577,1,1
1075,48.968,54.463432,0.082095735,-0.19361247,1,1
1076,109.31048,43.180763,0.25638783,-0.24967024,1,1
1077,77.318855,60.45717,-0.15583023,0.24167047,1,1
1078,53.439156,95.808044,-0.23054288,0.3759925,1,1
1079,69.06253,102.226746,0.28288704,-0.33932027,1,1
1080,83.600975,103.21065,0.36508054,-0.13198361,1,1
1081,68.84609,43.454643,-0.21146676,-0.08701457,1,1
1082,57.864902,60.485992,-0.30761296,-0.30543506,1,1
1083,59.542736,92.225586,0.16603689,0.17827794,1,1
1084,20.790913,113.41203,-0.23439278,-0.20929495,1,1
1085,95.445564,105.50737,-0.17819661,-0.15712407,1,1
1086,103.04426,44.417355,0.13087484,0.3886618,1,1
1087,114.73976,45.6665,0.43739688,-0.21967441,1,1
1088,73.8387,67.905914,-0.46512303,0.0063946196,1,1
1089,52.085728,30.133318,-0.17036681,0.20583406,1,1
1090,65.82295,80.05067,-0.07179539,-0.1052165,1,1
1091,115.11914,89.280365,0.49417284,0.0030144772,1,1
1092,32.146828,85.917725,0.20823488,0.280039,1,1
1093,94.063934,56.0068,0.31065452,0.02905749,1,1
1094,64.942856,114.67219,-0.07014192,-0.09697018,1,1
1095,20.114777,15.547937,0.26372916,-0.01872746,1,1
1096,72.475464,109.68121,-0.22992483,-0.3456634,1,1
1097,71.24208,40.39412,-0.109763935,-0.17294873,1,1
1098,90.67702,19.09395,0.0025659222,0.114531055,1,1
1099,48.095116,31.16156,-0.10970017,-0.23312059,1,1
1100,46.309975,94.64266,-0.20469026,0.091358066,1,1
1101,63.045826,44.452656,-0.24571168,-0.108538866,1,1
1102,39.883484,92.98555,0.377435,-0.24837367,1,1
1103,60.2857,62.848225,-0.20712748,-0.36765558,1,1
1104,22.348316,108.264885,-0.36897755,-0.027981145,1,1
1105,42.975117,37.718185,-0.23208697,-0.083334364,1,1
1106,13.977209,41.73031,0.11912579,-0.037258986,1,1
1107,99.73649,76.39668,-0.07474296,-0.3530138,1,1
1108,18.488407,44.182407,-0.13080174,-0.17867802,1,1
1109,91.35804,97.51491,0.25227705,-0.027993595,1,1
1110,60.62258,74.135155,-0.06752014,0.1502737,1,1
1111,98.01361,66.29698,-0.4586563,0.1272273,1,1
1112,16.758858,96.44063,-0.08627425,0.18436036,1,1
1113,61.771366,107.53682,-0.45395374,0.14942876,1,1
1114,41.69645,24.580862,-0.075472936,-0.1024626,1,1
1115,22.059769,88.884705,0.4483684,0.12097926,1,1
1116,82.94494,68.13605,-0.021752942,0.1490938,1,1
1117,61.60441,84.653786,0.183924,0.4513699,1,1
1118,32.268353,84.60539,-0.19977549,-0.371746,1,1
1119,106.15477,22.547306,-0.38702452,-0.25708476,1,1
1120,101.02727,14.442137,0.08835134,0.20081986,1,1
1121,98.24742,10.632568,0.12916507,-0.20555882,1,1
1122,62.5075,82.769356,0.30285144,0.14670546,1,1
1123,104.24974,18.091753,0.32146627,0.22518314,1,1
1124,34.150093,49.35918,-0.13128635,0.11963309,1,1
1125,90.56958,29.048748,0.28600827,0.08175682,1,1
1126,10.045937,46.537766,-0.15073197,0.13774891,1,1
1127,56.09677,36.110092,-0.12284722,-0.17048107,1,1
1128,90.39444,90.14348,-0.39318717,-0.16315414,1,1
1129,87.03771,113.58683,0.098564975,0.059750732,1,1
1130,34.91828,56.197784,-0.09231159,0.4904538,1,1
1131,91.8652,60.06749,0.01309235,0.30286947,1,1
1132,82.72443,71.69121,-0.022461366,-0.1560187,1,1
1133,103.91322,24.603611,-0.1519757,0.069612436,1,1
1134,87.51541,115.90866,-0.25674477,-0.07486135,1,1
1135,105.771454,100.58303,0.28838897,0.19131458,1,1
1136,68.48263,73.866104,-0.014391373,-0.31326616,1,1
1137,26.377705,62.566772,-0.111499675,-0.04944999,1,1
1138,83.92749,71.13956,-0.40046567,-0.008104971,1,1
1139,18.484003,76.16977,-0.084636256,-0.061549343,1,1
1140,111.38871,13.01746,0.418118,0.1558845,1,1
1141,57.620853,72.22127,-0.21961005,0.30199638,1,1
1142,114.81796,35.612865,0.24239404,-0.39806718,1,1
1143,82.52514,13.644285,0.18785655,0.14302121,1,1
1144,74.01116,58.88249,-0.1407469,0.16128032,1,1
1145,53.31113,79.73113,-0.08762551,-0.39227393,1,1
1146,55.76386,79.0622,-0.41774192,-0.12728573,1,1
1147,78.94462,24.12644,0.24503407,-0.37400052,1,1
1148,57.894257,52.54616,0.14480512,0.4421833,1,1
1149,43.98016,28.669346,0.19975434,0.3711404,1,1
1150,21.063675,112.44853,0.1965917,0.052778184,1,1
1151,97.45618,22.62132,0.10866765,0.48480406,1,1
1152,33.78261,28.598742,-0.15260227,0.07722686,1,1
1153,29.877808,42.62301,-0.07323582,-0.09141792,1,1
1154,26.827467,12.315485,0.010459065,-0.43461043,1,1
1155,74.796844,111.77792,0.017777037,-0.3064973,1,1
1156,77.021,76.64177,0.20846368,0.122816056,1,1
1157,68.60924,73.22145,0.11006381,0.09824112,1,1
1158,26.979593,116.48756,0.02623308,0.2875009,1,1
1159,19.69733,54.09835,0.0018049564,-0.4324006,1,1
1160,112.15148,13.576822,-0.2148276,-0.27569875,1,1
1161,35.18907,26.87957,-0.12158407,0.40864483,1,1
1162,45.212154,60.13936,0.13255088,0.2541107,1,1
1163,109.90554,40.72076,-0.36212313,0.15346992,1,1
1164,103.01423,23.559559,0.0014906578,0.36470404,1,1
1165,85.94819,52.20394,0.36749837,0.11804637,1,1
1166,86.04374,73.002426,-0.3480998,-0.07217514,1,1
1167,18.346516,82.0398,0.21059372,-0.3363325,1,1
1168,21.981401,110.07505,-0.16306457,0.008551481,1,1
1169,39.8986,74.04501,0.27975786,0.14535707,1,1
1170,107.414154,103.016716,0.34383425,-0.14924647,1,1
1171,20.506733,94.13393,0.28465664,0.3259094,1,1
1172,76.544624,42.502514,0.4614185,-0.046220813,1,1
1173,80.44223,102.5031,-0.19697256,0.26049864,1,1
1174,45.680946,100.053345,-0.029125053,-0.46923444,1,1
1175,109.21289,65.48276,0.117541246,0.02815754,1,1
1176,65.31984,10.867144,0.24996068,0.2236367,1,1
1177,11.993929,16.627602,-0.16659293,0.021320432,1,1
1178,109.61571,101.43041,-0.010150128,0.45673484,1,1
1179,45.560055,82.21822,0.39389363,0.24409793,1,1
1180,77.2518,108.71428,0.1711294,-0.08096987,1,1
1181,11.419722,36.75142,0.2776455,0.10487429,1,1
1182,64.72218,86.75732,-0.34142563,-0.20132023,1,1
1183,12.0490055,34.28037,0.1678217,-0.25262886,1,1
1184,112.0284,90.651215,-0.05406553,0.16205554,1,1
1185,64.53937,73.2762,-0.37133205,0.27289668,1,1
1186,39.9608,79.31394,-0.4190225,0.11354477,1,1
1187,103.02506,15.074551,0.09117045,-0.16910286,1,1
1188,20.520147,13.899357,-0.21894193,-0.081585035,1,1
1189,35.217987,79.32836,-0.15836532,-0.13179493,1,1
1190,19.372879,61.73541,-0.14875132,-0.13180658,1,1
1191,30.800505,60.40294,0.24934219,-0.32322645,1,1
1192,25.082726,17.598667,-0.09230793,0.35180828,1,1
1193,69.25183,66.75994,0.0077002584,0.17807691,1,1
1194,109.52093,89.50087,-0.17489779,0.0905947,1,1
1195,104.42068,110.43474,0.15444818,0.26661333,1,1
1196,75.31227,58.720394,0.21604466,0.42621154,1,1
1197,13.580942,10.011549,0.1834692,0.048291672,1,1
1198,46.218243,38.27702,-0.2216513,-0.21048084,1,1
1199,30.368948,77.214714,0.26381728,-0.023453692,1,1
1200,100.83832,67.79213,-0.2274866,0.30349806,1,1
1201,66.90013,114.946045,-0.29402718,-0.21339299,1,1
1202,87.5446,74.36714,0.23017989,0.39709,1,1
1203,59.089577,105.59845,-0.11153304,-0.17164113,1,1
1204,55.051544,23.602146,-0.4133047,-0.039496098,1,1
1205,47.37635,40.87872,0.22533333,-0.24939375,1,1
1206,62.529953,50.578598,-0.016061893,0.1433624,1,1
1207,50.44366,15.920258,-0.23799229,0.065253,1,1
1208,73.160736,22.553394,-0.27524135,0.21545699,1,1
1209,58.91542,67.98987,0.194681,-0.29080245,1,1
1210,103.94676,100.53073,0.14846888,0.20678435,1,1
1211,92.2187,67.67987,-0.16323802,-0.38501775,1,1
1212,81.62867,20.796566,-0.14030063,-0.16402315,1,1
1213,86.76262,66.13457,-0.36083803,0.062438954,1,1
1214,50.723877,37.832626,-0.0079474505,-0.2846085,1,1
1215,93.6264,83.30248,-0.23756064,0.06834689,1,1
1216,74.172134,43.885532,0.033558477,0.21898948,1,1
1217,73.289246,90.22893,-0.24946474,0.024155514,1,1
1218,89.194016,31.499493,0.12178843,0.11149239,1,1
1219,87.92569,64.430824,-0.44745263,0.08850813,1,1
1220,85.44495,31.677883,-0.1316487,-0.24815352,1,1
1221,82.019394,17.049168,-0.41235778,0.09627738,1,1
1222,76.122574,18.866314,-0.18025377,0.11237405,1,1
1223,100.34309,92.56016,0.04186514,0.27486435,1,1
1224,30.906334,27.45079,0.3043625,0.29077888,1,1
1225,87.32616,82.82814,0.27049166,0.29790166,1,1
1226,83.529076,20.36398,0.4270479,-0.16543645,1,1
1227,93.28384,45.26032,0.32875776,-0.13623378,1,1
1228,83.75005,45.283634,0.08601339,-0.1642563,1,1
1229,11.1527405,44.69739,0.014006739,0.13821277,1,1
1230,99.640915,48.796135,-0.26142174,-0.16936402,1,1
1231,58.407955,67.10915,0.18638325,0.049129,1,1
1232,21.64383,76.96912,0.032061834,0.39806136,1,1
1233,53.31448,22.424892,0.23146546,-0.095337875,1,1
1234,63.025536,57.12746,0.41523093,0.08084552,1,1
1235,12.528276,14.504116,-0.14768933,0.03067732,1,1
1236,35.76723,83.97206,0.14407371,-0.2096579,1,1
1237,72.14848,21.341728,0.022320673,0.18035297,1,1
1238,93.91507,117.66238,-0.262699,-0.18754384,1,1
1239,97.197174,94.606834,-0.1474678,0.057762034,1,1
1240,92.96563,31.152843,-0.056243286,0.18897091,1,1
1241,101.34799,22.476032,0.19085328,0.11169943,1,1
1242,108.46144,70.7552,-0.15392305,0.065148234,1,1
1243,11.874027,88.037155,-0.21215509,0.23669948,1,1
1244,32.103622,41.47055,-0.043111887,-0.15491223,1,1
1245,46.539696,114.22634,0.22973078,-0.4269848,1,1
1246,98.444176,69.92014,-0.34520125,0.15788831,1,1
1247,115.70939,102.467316,-0.094970204,-0.08451202,1,1
1248,59.336586,102.27488,0.057580777,-0.084929526,1,1
1249,23.33836,59.3495,0.22678503,-0.16933015,1,1
1250,92.26392,15.619816,-0.33102092,0.129544,1,1
1251,112.72671,90.13958,-0.2729665,0.019022802,1,1
1252,27.93839,95.71208,-0.454565,0.067169115,1,1
1253,71.47135,100.24036,0.30811965,0.042833626,1,1
1254,113.18607,105.581825,-0.3049578,-0.0022574938,1,1
1255,28.683083,90.16889,-0.21501201,0.19762813,1,1
1256,96.6111,107.19198,-0.15083191,-0.08065899,1,1
1257,53.668854,28.877079,-0.28755888,-0.39002424,1,1
1258,49.75003,10.468056,0.09190998,-0.08632129,1,1
1259,15.419243,44.89938,0.13012329,0.09515428,1,1
1260,101.61372,64.05791,-0.36703742,-0.0036026118,1,1
1261,46.157578,117.97832,-0.031334814,-0.389781,1,1
1262,40.53574,70.11013,0.08096019,0.22084856,1,1
1263,117.61655,96.88106,-0.25282612,0.08125439,1,1
1264,89.64809,77.32423,-0.28092694,0.35952735,1,1
1265,85.46145,61.124084,0.15801257,0.07063718,1,1
1266,25.680662,17.676933,0.044760708,-0.09084598,1,1
1267,48.455036,17.598282,-0.16623776,0.33690813,1,1
1268,90.076866,78.18439,-0.43988392,0.0026878747,1,1
1269,21.12958,49.909443,0.4372938,0.03395125,1,1
1270,40.731834,21.254862,-0.17903855,-0.10617624,1,1
1271,12.814762,71.3739,0.31374034,-0.35743964,1,1
1272,40.314064,55.930145,0.06223582,-0.1426923,1,1
1273,115.00085,43.522648,0.17008907,0.07370585,1,1
1274,63.029716,35.300156,-0.036444258,-0.2922769,1,1
1275,76.1557,28.413065,-0.31392893,-0.16902612,1,1
1276,95.81948,61.964382,-0.39556894,0.1561161,1,1
1277,95.46777,35.253456,-0.14673835,-0.1624514,1,1
1278,59.019253,63.206486,-0.26762053,0.18341824,1,1
1279,89.87657,78.798416,-0.35425377,-0.15249465,1,1
1280,82.3974,11.7416115,0.4228855,0.17779732,1,1
1281,96.93979,109.81668,-0.049243983,-0.10079397,1,1
1282,42.88395,82.89306,0.27781746,0.31201,1,1
1283,18.054996,76.0287,0.11126954,0.066677794,1,1
1284,117.66685,59.88332,0.24073969,-0.07624545,1,1
1285,31.683277,13.824942,0.37863198,0.28416243,1,1
1286,48.621723,69.48265,0.0732453,0.42968166,1,1
1287,17.63043,97.593124,-0.14098875,0.17345399,1,1
1288,42.458637,21.675308,0.002170667,-0.15664957,1,1
1289,60.34951,70.09086,-0.062964514,0.29937375,1,1
1290,35.045753,11.352489,0.05563688,0.0835755,1,1
1291,106.50733,58.080166,0.34463826,0.08803577,1,1
1292,64.512695,54.854424,0.25866857,-0.049439903,1,1
1293,27.910955,20.20486,0.39055246,-0.28290653,1,1
1294,67.54139,51.855286,-0.12386907,-0.13605529,1,1
1295,97.573685,90.10112,0.054780513,-0.30049255,1,1
1296,102.44943,106.319954,-0.1648135,0.022148136,1,1
1297,106.01501,41.351025,0.4348057,0.20984644,1,1
1298,67.84899,49.78729,-0.0017595142,0.35479015,1,1
1299,85.854355,114.877884,-0.06568172,-0.46306905,1,1
1300,11.24885,98.98632,0.2758678,-0.041910365,1,1
1301,27.383495,113.721085,-0.025393147,-0.38993248,1,1
1302,55.378998,62.29033,-0.110931106,-0.020473868,1,1
1303,33.79693,29.283052,0.15978111,0.19410789,1,1
1304,33.6078,43.707565,0.0132768005,-0.108695745,1,1
1305,82.87744,78.84734,0.037064057,0.34095562,1,1
1306,40.471985,112.77355,-0.1179641,0.085643455,1,1
1307,38.153835,56.706562,0.15420577,-0.26178697,1,1
1308,31.240328,82.75822,-0.24393022,0.14070752,1,1
1309,20.287169,109.8792,-0.18228926,-0.21847028,1,1
1310,66.667,60.107647,0.46337584,0.063053824,1,1
1311,17.20961,24.135311,-0.10827761,0.34187764,1,1
1312,69.97361,29.23077,0.40974012,0.1721831,1,1
1313,14.394385,84.57116,-0.009891593,-0.32312292,1,1
1314,114.206116,78.499374,0.06435686,0.19022925,1,1
1315,105.92657,106.27971,0.15655749,-0.08915215,1,1
1316,35.658737,85.20961,-0.3638826,-0.32507485,1,1
1317,41.166107,112.30001,0.12002069,0.16281113,1,1
1318,18.456902,114.43255,0.04394169,0.20660178,1,1
1319,10.550453,78.33635,0.2257682,0.20453197,1,1
1320,44.482655,73.17523,-0.062586725,0.21382745,1,1
1321,51.65646,73.53418,0.39290696,-0.19037421,1,1
1322,12.609463,34.504284,-0.12364725,0.17800367,1,1
1323,92.14679,52.420517,-0.29645902,0.20993139,1,1
1324,14.340248,103.466644,0.10746927,-0.12929419,1,1
1325,117.217865,45.48909,-0.11056155,-0.44076183,1,1
1326,81.8165,30.634243,0.06870402,-0.48052657,1,1
1327,75.598656,66.77754,-0.17963172,0.10853729,1,1
1328,111.47122,11.919603,0.39570236,-0.16034164,1,1
1329,58.364605,22.212797,0.4333186,0.16969472,1,1
1330,88.652664,46.180714,0.23330924,-0.15496626,1,1
1331,80.616745,94.28076,-0.14867696,0.06916327,1,1
1332,85.896774,82.54769,-0.2483839,-0.13659711,1,1
1333,18.405005,19.311415,-0.08737485,-0.36165252,1,1
1334,71.0086,27.89526,0.17936862,-0.11968396,1,1
1335,85.190865,103.70103,-0.08243737,0.117392235,1,1
1336,98.418884,97.28211,-0.30869424,0.32674477,1,1
1337,73.780525,79.733154,0.13478601,0.46940723,1,1
1338,11.122871,13.109757,0.3851108,-0.28895217,1,1
1339,88.195305,23.793425,-0.06451391,0.084145084,1,1
1340,77.70777,71.1591,-0.1331401,-0.14048482,1,1
1341,42.199974,77.789665,-0.10708855,-0.0151423905,1,1
1342,115.06903,58.307842,-0.066693366,-0.29635757,1,1
1343,29.404654,77.04694,0.23531915,0.26046628,1,1
1344,71.32318,110.768654,0.416542,0.18465494,1,1
1345,76.84797,30.464478,0.44158283,-0.13165921,1,1
1346,116.56836,112.70667,0.04092838,-0.2546233,1,1
1347,53.368668,98.27174,0.10779932,0.123050846,1,1
1348,17.796757,96.111336,-0.2102783,0.063934095,1,1
1349,90.51912,101.77429,0.3523681,0.24010018,1,1
1350,106.84593,23.870762,-0.40815878,0.15495598,1,1
1351,63.167385,53.732193,-0.08816668,-0.42612946,1,1
1352,86.44686,114.33985,0.3880982,-0.09261569,1,1
1353,93.02271,73.66198,0.11430641,0.19024795,1,1
1354,15.349487,49.800446,-0.32195607,-0.3695228,1,1
1355,112.80421,86.93828,-0.4837926,-0.012209034,1,1
1356,69.24439,25.29943,0.005015567,-0.19260119,1,1
1357,96.87669,91.21461,0.4032518,-0.22047617,1,1
1358,14.1818905,107.443634,0.0022359532,0.4565193,1,1
1359,33.763195,110.3029,0.19747448,-0.35332528,1,1
1360,61.6573,105.66257,0.346159,-0.05076186,1,1
1361,19.981937,65.03728,-0.18909065,-0.091184594,1,1
1362,29.332363,86.67996,-0.14034572,0.069335885,1,1
1363,54.071865,41.059788,-0.021326633,0.109311394,1,1
1364,32.91096,56.331295,0.20539057,0.38476816,1,1
1365,78.35549,67.70824,0.122225106,0.48404267,1,1
1366,42.582092,112.61154,-0.024102427,-0.23967639,1,1
1367,102.78988,101.66985,-0.057507996,0.4546287,1,1
1368,98.32289,20.626118,-0.031874705,0.21931985,1,1
1369,37.595642,82.13059,-0.11677407,-0.099140234,1,1
1370,56.39353,70.17854,-0.10039492,-0.29825303,1,1
1371,56.53394,82.40424,0.20375472,0.075212404,1,1
1372,96.163414,42.267372,0.2690686,-0.035184335,1,1
1373,95.6608,42.96008,0.23186794,0.3930124,1,1
1374,33.174763,77.45149,0.3677321,-0.26899162,1,1
1375,107.44378,29.009905,0.14673248,-0.44258004,1,1
1376,78.00375,41.53051,0.039097477,-0.30409566,1,1
1377,111.93145,95.52747,-0.11928985,-0.15222703,1,1
1378,58.658146,114.780785,0.09376111,0.04257307,1,1
1379,108.25826,21.117117,0.035366617,0.24741824,1,1
1380,40.284157,25.201534,0.2201082,-0.16619737,1,1
1381,45.821705,18.721127,0.36747053,-0.16413584,1,1
1382,58.553642,93.07541,0.4496208,0.08193876,1,1
1383,62.51548,16.677258,-0.15288708,-0.20721817,1,1
1384,92.64059,101.13592,0.35189143,-0.24396518,1,1
1385,24.74446,57.3926,0.2775901,-0.25124845,1,1
1386,35.104137,24.401672,-0.037250236,-0.12654121,1,1
1387,14.669992,15.929682,-0.1413518,-0.3352323,1,1
1388,81.27695,34.839397,0.049160544,0.15559606,1,1
1389,54.98331,95.73359,-0.19287772,0.19568513,1,1
1390,111.48335,93.33352,0.2818431,-0.0019981433,1,1
1391,38.875626,78.553055,-0.17257315,-0.29060772,1,1
1392,107.21095,13.041586,0.12352618,-0.4026994,1,1
1393,103.74265,31.796188,0.168428,0.0488171,1,1
1394,109.81598,91.28903,-0.25805992,-0.2612284,1,1
1395,72.3654,90.8402,-0.23355873,-0.10587857,1,1
1396,22.713554,80.37627,-0.40516615,0.10194492,1,1
1397,47.258884,83.53018,0.020597296,0.101098835,1,1
1398,49.39621,98.02589,-0.038240936,-0.49423927,1,1
1399,110.012054,54.367054,0.1159815,-0.12107534,1,1
1400,25.267014,111.6262,0.1804099,0.29412037,1,1
1401,60.495804,36.91906,0.23872867,-0.06321198,1,1
1402,113.0818,117.845695,0.004372484,0.18615139,1,1
1403,91.75703,100.43747,-0.084785834,-0.30002367,1,1
1404,77.40824,34.859238,-0.3399778,-0.14090434,1,1
1405,16.277836,67.49054,0.46329114,0.14014383,1,1
1406,22.593744,10.075651,-0.049490467,0.37082434,1,1
1407,89.53921,45.71446,0.023067849,0.3496814,1,1
1408,20.80228,44.10253,0.020266147,-0.10062977,1,1
1409,108.52275,54.27853,0.41261145,0.05506204,1,1
1410,93.77785,83.75007,0.2355756,-0.015299806,1,1
1411,34.646744,112.40467,0.05359582,0.11310112,1,1
1412,15.591801,47.141518,0.04805712,-0.19326153,1,1
1413,47.05518,75.18064,-0.2500218,0.28161997,1,1
1414,58.603275,45.071037,0.3159389,-0.2857894,1,1
1415,112.563995,36.335335,0.365201,-0.04160486,1,1
1416,68.68583,43.404343,0.37583444,-0.3103732,1,1
1417,10.449092,68.34268,0.038696032,0.15987946,1,1
1418,88.20011,59.031834,-0.14320552,0.19137748,1,1
1419,93.32191,20.635298,0.4495346,-0.010760228,1,1
1420,77.613014,18.275023,0.10458317,-0.48389608,1,1
1421,59.326855,12.959125,0.069594346,0.14805627,1,1
1422,108.47594,55.069595,-0.14726126,-0.42369062,1,1
1423,91.54268,97.64211,0.038753416,-0.14816397,1,1
1424,16.086945,35.413887,0.21438482,0.17596716,1,1
1425,72.67072,25.010525,-0.47749925,0.020340927,1,1
1426,42.72715,104.25206,-0.12324133,-0.12154518,1,1
1427,31.991096,79.28612,-0.09818026,0.26905605,1,1
1428,40.15277,25.256598,0.4284153,-0.13302572,1,1
1429,15.045016,84.6065,-0.0015699193,0.18933313,1,1
